"geneID","1","1M","2","2M","3","3M","4","4M","5","5M","6","6M","7","7M","8","8M","9","9M","10","10M"
"742","PFLU_0809",3786.58,3461.79,3531.73,3499.17,3642.36,3555.65,3513.86,3688.15,3736.68,3652.87,3511.42,3440.78,3851.96,3506.3,3449.03,3560.52,3528.1,3238.77,3645.08,3662.25
"743","PFLU_0810",475.561,506.273,502.312,494.418,527.393,443.408,494.911,499.051,499.929,490.171,499.454,472.923,504.71,473.985,473.674,507.009,529.993,468.119,512.122,480.863
"744","PFLU_0811",535.797,526.8,526.977,518.472,497.772,479.839,506.471,494.033,503.725,525.144,537.384,481.876,528.239,513.808,540.037,484.017,530.262,501.767,513.252,509.633
"745","PFLU_0812",505.34,501.433,534.988,532.904,537.33,487.336,512.068,492.833,518.366,521.861,529.66,497.991,522.673,523.857,520.949,496.068,529.217,509.508,541.563,528.815
"746","PFLU_0813",711.535,657.138,666.222,647.136,665.97,612.131,642.585,645.351,675.366,671.246,662.214,633.734,675.008,657.076,675.588,625.775,677.488,660.936,660.595,633.734
"747","PFLU_0814",565.134,556.526,590.942,549.211,555.787,543.223,562.582,534.185,551.796,554.704,558.913,531.648,557.92,559.805,561.656,570.994,553.627,533.765,561.884,573.19
"748","PFLU_0815",620.261,616.112,642.624,581.468,638.061,584.475,613.103,601.84,619.683,594.037,608.172,619.622,601.801,616.135,611.136,597.527,608.443,623.648,602.575,627.466
"749","PFLU_0816",467.613,474.406,495.529,460.373,501.841,488.235,488.523,487.471,510.234,503.945,478.902,456.534,494.624,473.175,487.446,496.206,491.897,490.283,487.658,483.227
"750","PFLU_0817",4984.69,4899.76,5301.55,5108.52,5065.71,4831.59,4847.23,5062.22,5098.98,5120.61,5172,5002.06,5004.88,4668.18,4967.91,4785.77,4786.95,4966.74,4976.62,5121.88
"751","PFLU_0818",3783.99,3794.17,3870.75,4070.47,3854.22,3755.47,4086.41,3908.87,4038.03,4019.84,3760.64,3923.06,4009,3859.56,3716.99,3850.95,4019.8,3698.95,4013.33,3947.09
"752","PFLU_0819",569.729,535.555,535.767,512.136,555.733,495.547,544.465,560.686,583.357,551.438,572.324,533.93,585.943,532.946,575.139,590.176,576.747,520.768,555.438,551.155
"753","PFLU_0820",532.054,534.985,535.136,555.967,543.738,541.357,563.818,517.979,565.784,553.735,574.707,541.597,559.821,568.788,560.379,522.747,518.94,528.529,540.589,542.039
"754","PFLU_0821",587.974,542.596,572.832,541.486,548.189,550.23,557.737,548.357,571.989,550.092,572.557,533.083,562.509,542.756,553.832,544.512,561.552,538.703,569.449,574.129
"755","PFLU_0822",551.402,502.859,540.806,525.338,540.838,506.37,535.452,513.382,515.714,533.957,529.61,511.751,534.381,529.52,540.322,536.22,552.669,528.479,567.574,522.959
"756","PFLU_0823",486.837,473.617,477.812,467.123,487.106,441.97,492.212,491.067,492.371,501.376,488.762,464.527,467.797,487.354,500.337,480.255,494.082,480.362,486.821,474.816
"757","PFLU_0824",500.243,468.685,525.504,487.834,471.805,469.557,528.306,499.313,481.764,489.404,493.975,496.318,499.473,491.772,498.213,466.099,490.615,490.753,518.149,514.941
"758","PFLU_0825",498.359,492.346,477.219,459.151,489.512,448.728,467.348,476.934,449.217,456.933,495.667,436.458,480.898,483.711,495.087,488.525,464.485,490.118,484.668,501.502
"759","PFLU_0826",483.723,473.554,492.815,458.422,488.472,455.196,493.404,473.049,480.179,493.442,479.625,468.631,451.668,453.365,513.341,462.524,484.842,474.3,477.735,471.94
"760","PFLU_0827",482.713,478.53,481.323,463.128,473.838,480.287,475.963,471.997,492.8,510.844,483.135,476.533,501.729,480.308,494.662,467.285,496.04,494.182,464.424,487.429
"761","PFLU_0828",637.54,633.094,637.907,623.944,633.314,609.402,625.869,631.866,597.139,637.432,642.916,606.763,614.522,602.759,597.374,631.663,638.988,610.353,646.297,622.679
"762","PFLU_0829",509.924,495.268,495.866,477.741,500.021,497.091,507.605,525.783,513.412,530.348,515.254,496.678,515.229,527.355,511.709,498.336,490.737,504.431,524.116,498.386
"763","PFLU_0830",732.015,684.887,765.601,718.003,738.716,680.843,741.913,714.145,777.59,727.068,754.324,709.529,724.446,749.207,738.18,715.288,746.874,767.422,731.842,697.422
"764","PFLU_0831",501.129,475.555,491.487,467.948,509.791,469.627,484.945,468.386,489.389,466.895,488.704,460.725,491.987,484.055,477.176,457.009,479.903,469.384,473.198,470.483
"765","PFLU_0832",924.319,980.833,958.133,951.726,978.496,894.101,974.491,953.139,956.545,951.054,951.836,932.612,901.516,915.747,978.03,977.463,904.538,946.735,956.553,944.272
"766","PFLU_0833",686.066,666.758,664.907,693.113,637.6,671.298,704.524,675.33,680.085,692.043,639.394,627.359,674.321,682.526,707.281,644.017,682.201,670.835,691.337,705.952
"767","PFLU_0834",511.769,499.217,526.821,488.253,526.933,473.134,492.766,461.482,485.166,472.873,471.988,469.119,497.976,484.899,517.105,494.685,488.702,518.462,506.162,506.635
"768","PFLU_0835",523.47,538.764,543.149,525.251,506.669,514.298,523.519,503.162,535.062,558.295,535.176,523.488,554.282,512.756,518.346,540.121,502.711,537.913,538.041,502.62
"769","PFLU_0836",534.895,531.852,562.694,530.523,540.654,513.896,559.92,526.4,567.379,547.413,515.557,503.662,561.623,526.64,567.699,544.285,533.359,533.694,551.392,533.455
"770","PFLU_0837",533.521,511.017,538.353,538.739,526.819,516.592,524.172,536.441,502.814,511.173,507.571,509.766,530.395,533.964,547.172,523.66,546.374,530.623,519.569,515.869
"771","PFLU_0838",533.131,527.106,559.354,520.611,541.184,509.572,548.837,504.182,548.146,560.206,509.562,504.741,555.698,514.573,535.467,523.549,552.602,513.555,551.293,526.501
"772","PFLU_0839",1004.65,940.266,971.66,943.703,970.161,927.774,954.881,933.239,947.212,998.542,976.579,903.047,969.285,972.556,946.913,959.25,995.388,960.467,1038.45,980.002
"773","PFLU_0840",1069.49,1147,1114.05,1095.8,1126,1077.15,1093.41,1081.69,1069.34,1134.32,1106.37,1047.01,1139.62,1089,1125.69,1058.76,1128.94,1088.33,1111.67,1139.01
"774","PFLU_0841",709.824,695.384,716.316,707.379,727.861,689.933,706.677,745.727,709.252,699.04,664.482,675.76,673.112,701.041,721.344,681.96,735.335,664.933,667.929,737.89
"775","PFLU_0842",516.056,496.906,524.763,515.976,516.315,505.473,494.605,507.831,509.092,497.426,502.666,519.326,523.785,524.298,522.2,508.495,506.558,504.471,492.57,495.496
"776","PFLU_0843",597.154,596.209,624.622,606.742,628.403,570.789,602.19,614.444,608.195,615.989,601.652,560.887,611.773,569.706,596.842,598.711,621.834,587.619,608.709,587.877
"777","PFLU_0844",663.724,682.965,680.93,655.995,680.61,687.769,677.432,680.8,679.887,664.682,682.348,674.3,701.793,650.058,702.374,686.728,693.172,681.721,680.323,673.249
"778","PFLU_0845",1021.31,966.126,1022.7,1004.95,1069.06,953.493,1076.78,982.256,984.944,967.417,1063.67,950.537,1008.16,1011.79,1020.6,974.344,1035.56,952.133,1044.87,1007.49
"779","PFLU_0846",624.654,619.82,616.77,615.089,604.314,593.151,650.488,606.718,611.742,644.696,600.854,578.82,582.715,591.702,612.003,626.487,646.671,614.744,604.023,602.56
"780","PFLU_0848",523.469,492.558,510.052,488.862,525.994,500.332,527.859,539.663,547.793,508.365,552.199,517.393,513.623,523.857,514.154,496.068,542.845,542.737,537.032,535.595
"781","PFLU_0849",577.759,559.672,562.475,513.178,556.252,537.392,565.873,534.975,567.854,555.068,546.84,552.684,539.681,550.706,555.735,519.08,557.29,567.869,583.915,582.42
"782","PFLU_0850",461.26,488.649,480.334,485.002,501.114,488.57,496.85,494.539,488.239,491.991,511.836,471.506,477.733,490.608,488.566,487.786,484.752,497.999,521.477,508.028
"783","PFLU_0851",516.874,489.77,528.113,464.585,489.441,471.085,503.495,495.908,497.849,503.873,521.427,484.652,493.961,497.265,501.866,501.522,486.613,469.17,503.928,500.71
"784","PFLU_0852",510.339,494.991,469.518,459.16,474.371,450.135,501.739,451.033,479.857,481.515,484.084,458.466,484.386,482.938,473.888,461.804,473.629,486.544,486.695,468.068
"785","PFLU_0853",632.049,614.63,659.523,649.412,623.214,608.471,620.231,608.778,631.467,618.627,655.591,623.032,635.655,596.952,649.759,599.996,651.584,609.147,636.466,621.45
"786","PFLU_0854",575.935,554.153,596.303,556.461,566.119,528.094,560.004,537.159,555.281,581.752,562.84,509.784,568.398,541.168,578.988,556.282,607.457,540.144,599.31,571.079
"787","PFLU_0855",697.709,729.454,709.95,695.299,674.394,666.946,706.287,721.449,691.283,710.39,676.467,664.213,673.331,694.82,691.455,698.968,716.909,665.045,679.979,754.534
"788","PFLU_0856",549.796,538.361,564.896,563.176,573.82,522.666,568.019,520.601,513.597,557.6,561.611,517.452,566.78,558.908,543.579,514.053,545.099,549.11,543.802,566.111
"789","PFLU_0857",1170.92,1118.91,1172.91,1183.45,1139.89,1163.25,1166.05,1138.63,1155.64,1194.68,1149.59,1116.73,1184.96,1161.27,1154.83,1173.6,1173.4,1145.8,1231.04,1184.38
"790","PFLU_0858",521.382,507.98,557.732,511.682,550.03,505.743,547.282,513.093,538.87,520.125,541.674,510.769,530.904,523.348,539.183,532.227,545.863,527.358,562.636,558.581
"791","PFLU_0859",1151.19,1227.88,1220.18,1184.94,1233.79,1148.67,1246.14,1150.76,1234.67,1194.84,1194.88,1161.9,1250.13,1176,1266.96,1189.76,1237.2,1208.26,1300.52,1232.97
"792","PFLU_0860",499.124,466.744,502.715,464.933,504.558,473.765,483.143,506.395,493.396,502.241,513.547,469.869,506.947,520.955,485.125,487.786,496.827,503.046,514.593,499.447
"793","PFLU_0861",479.511,496.272,515.626,484.248,517.464,481.224,484.144,495.444,478.962,496.337,512.691,461.01,490.74,471.387,494.689,482.007,497.784,485.472,501.753,496.957
"794","PFLU_0862",2845.11,2752.3,2661.78,2680.64,2793.86,2627.57,2791.72,2764.78,2850.44,2645.57,2734.93,2633.58,2797.86,2639.08,2843.01,2682.21,2558.05,2737.08,2842.4,2798.71
"795","PFLU_0863",537.767,544.446,532.753,542.885,558.911,518.994,558.718,534.358,547.621,570.11,545.252,481.823,523.924,549.77,521.846,545.947,533.77,520.611,550.777,531.105
"796","PFLU_0864",562.21,514.97,541.693,533.754,533.96,497.745,541.609,527.777,538.314,552.949,543.717,522.556,525.146,535.473,551.575,531.702,529.744,554.675,510.355,555.52
"797","PFLU_0865",822.597,814.585,797.692,833.103,848.291,761.82,793.418,835.265,822.104,851.32,869.332,791.678,838.674,788.782,847.773,820.501,850.18,796.153,796.64,820.85
"798","PFLU_0866",703.715,654.634,704.229,649.553,703.855,678.341,647.607,657.806,685.418,687.145,670.526,664.307,649.601,700.8,667.855,716.541,693.445,688.12,709.48,743.334
"799","PFLU_0867",477.132,483.8,519.886,506.682,511.488,473.95,469.868,506.4,493.607,492.183,486.42,494.383,481.5,490.748,493.938,502.931,524.35,456.411,492.448,496.19
"800","PFLU_0868",450.058,429.225,426.447,436.721,446.294,415.787,449.718,439.982,431.615,409.367,448.774,415.376,425.694,434.087,441.771,415.005,449.368,446.679,470.281,413.612
"801","PFLU_0869",583.456,564.641,597.467,557.022,587.122,557.688,584.243,594.492,582.869,586.067,573.486,551.918,586.024,588.3,562.575,546.697,574.47,550.284,566.233,592.194
"802","PFLU_0870",479.673,489.877,481.541,492.926,504.099,483.2,492.945,497.479,499.806,494.94,501.108,461.202,497.883,471.558,479.445,482.266,492.887,492.503,491.73,504.143
"803","PFLU_0871",661.095,652.455,611.401,662.037,671.294,646.291,638.201,670.446,665.516,676.372,627.652,600.65,670.166,608.255,660.733,650.912,672.631,665.987,655.973,649.469
"804","PFLU_0872",486.259,494.234,504.975,497.754,527.367,475.404,519.148,511.372,487.563,532.386,491.018,483.741,522.574,492.679,495.302,495.163,515.285,504.361,512.218,525.625
"805","PFLU_0873",1117.6,1041.41,1077.37,1059.91,1089.17,1001.81,1098.99,1073.43,1089.47,1111.21,1069.97,1025.66,1088.52,984.802,1158.64,1064.54,1133.98,1066.18,1117,1115.81
"806","PFLU_0874",498.593,506.018,489.612,486.265,517.129,500.987,481.778,496.026,518.095,502.139,486.819,514.243,519.709,484.822,481.926,490.835,486.931,467.751,496.744,506.313
"807","PFLU_0875",924.732,985.04,960.228,921.499,970.161,949.604,966.248,944.483,981.448,1009.89,987.934,913.927,980.689,994.914,969.73,1037.33,1018.27,949.299,912.924,980.002
"808","PFLU_0876",686.018,638.707,692.175,644.783,691.838,704.542,671.681,658.556,691.114,681.292,699.25,647.661,690.732,671.89,662.967,659.279,676.199,654.171,736.897,712.646
"809","PFLU_0877",597.062,556.526,574.97,552.314,568.564,564.585,584.831,568.749,593.26,583.231,571.615,531.648,554.732,525.403,574.421,552.273,563.228,593.072,558.692,579.559
"810","PFLU_0878",3453.01,3268.82,3665.05,3489.05,3502.37,3178.41,3317.64,3355.98,3465.56,3581.24,3571.86,3381.07,3262.82,3370.56,3452.27,3369.14,3525.22,3437.66,3630.11,3587.25
"811","PFLU_0879",554.553,576.167,595.409,558.654,588.604,562.381,585.714,555.76,537.102,570.696,605.376,543.763,594.252,559.742,567.788,528.712,593.102,545.463,595.066,563.212
"812","PFLU_0880",923.288,821.034,876.662,916.258,866.099,773.483,852.949,890.429,894.264,851.223,852.08,843.314,903.144,866.853,846.593,846.316,934.858,884.46,903.932,864.418
"813","PFLU_0881",2155.81,1983.81,2268.3,2101.21,2151.92,2063.13,2149.77,2094.49,2159.11,2116.07,2179.06,2031.25,2191.02,2075.19,2050.36,2036.04,2124.75,2076.73,2153.7,2158.52
"814","PFLU_0882",511.33,497.354,513.134,447.013,491.739,476.067,502.41,508.045,494.214,466.457,464.131,453.33,480.8,458.734,496.202,501.333,482.657,483.657,498.072,513.199
"815","PFLU_0883",612.887,642.537,630.507,604.064,608.77,589.961,653.107,607.486,620.937,625.69,626.76,587.396,616.316,604.525,625.502,607.356,631.584,578.131,599.851,671.603
"816","PFLU_0884",750.705,735.575,794.702,722.781,772.432,717.636,790.523,760.397,757.388,767.208,761.039,701.105,756.924,749.339,757.472,768.805,752.38,734.143,764.941,770.617
"817","PFLU_0885",724.001,746.647,769.053,666.746,724.119,716.373,765.058,681.472,717.094,738.006,751.699,737.68,735.705,709.072,748.972,750.903,693.8,757.663,736.535,722.306
"818","PFLU_0886",767.683,752.239,783.286,775.302,790.102,748.122,779.153,733.795,759.707,747.781,763.569,716.858,774.122,781.018,834.261,742.841,799.274,750.761,730.219,803.152
"819","PFLU_0887",544.682,544.454,550.582,562.402,570.468,526.039,519.625,561.162,546.941,568.874,536.102,499.335,549.532,539.082,535.904,571.105,562.992,540.804,536.125,523.415
"820","PFLU_0888",590.944,600.284,569.205,567.183,587.497,561.341,584.631,549.095,612.361,597.639,576.809,558.842,612.07,589.606,594.307,541.62,603.33,595.69,598.214,552.798
"821","PFLU_0889",626.352,602.38,611.659,575.927,562.802,566.431,586.197,572.163,614.496,580.906,615.518,560.347,617.948,576.763,569.797,564.441,590.19,586.701,577.523,576.096
"822","PFLU_0890",901.283,837.404,883.468,858.084,863.66,798.812,869.333,878.251,882.035,895.547,905.802,867.545,881.421,845.818,891.321,862.273,875.039,844.817,891.584,899.441
"823","PFLU_0891",660.316,641.749,624.612,656.859,655.327,645.981,693.322,655.047,639.124,650.597,625.98,608.888,690.299,646.731,670.264,650.295,666.979,640.601,665.355,684.424
"824","PFLU_0892",2120.47,2157.83,2161.98,2170.1,2151.92,1961.66,2044.05,2129.39,2017.53,2045.53,2143.92,2031.25,2155.68,2109.78,2050.36,2070.55,2195.57,2076.73,2083.08,2087.75
"825","PFLU_0893",5500.89,5076.19,5708.51,5170.47,5353.05,5318.35,5352.18,5035.47,5747.52,5161.06,5687.34,5449.62,5285.66,5375.18,5338.75,5366.56,5648.09,5349.11,5359.96,5452.91
"826","PFLU_0894",492.216,505.706,502.508,499.952,512.734,491.753,477.879,470.414,485.595,514.71,513.735,493.287,513.71,498.022,502.102,502.805,529.896,487.103,502.317,502.976
"827","PFLU_0895",680.762,630.378,697.184,641.021,659.651,645.651,677.731,649.164,669.551,639.068,677.103,648.012,658.568,677.17,664.439,665.231,692.961,676.046,675.318,679.1
"828","PFLU_0896",494.878,503.286,500.791,508.842,504.731,485.832,513.629,486.982,530.723,495.014,496.022,487.181,515.185,496.032,490.806,508.002,503.71,502.511,506.361,504.982
"829","PFLU_0897",530.303,521.749,538.194,537.74,525.425,511.765,548.301,529.435,534.85,551.848,514.702,504.521,534.619,504.389,519.799,515.74,536.657,520.92,540.509,536.53
"830","PFLU_0898",528.057,471.785,502.119,505.324,502.213,466.332,491.677,503.829,519.443,522.153,501.243,469.86,503.192,470.055,473.618,521.944,523.237,512.272,489.882,508.577
"831","PFLU_0899",649.145,666.889,660.138,672.003,670.423,620.512,683.032,664.954,674.952,655.119,640.407,638.005,669.319,666.801,659.335,665.278,698.217,660.53,670.132,663.352
"832","PFLU_0900",712.475,743.723,719.714,718.492,732.553,732,735.847,740.736,778.476,760.576,761.636,760.794,711.52,743.424,732.024,722.219,760.786,709.749,745.59,717.472
"833","PFLU_0901",891.894,846.607,892.867,812.442,919.986,888.566,897.376,859.761,863.268,904.876,831.097,813.882,881.421,882.593,863.174,788.888,884.449,835.634,844.659,918.179
"834","PFLU_0902",850.34,816.383,807.776,793.014,928.411,779.739,837.997,845.822,849.838,870.706,802.637,809.959,849.27,841.227,867.149,805.427,869.612,789.242,850.068,831.226
"835","PFLU_0903",2893.33,2752.3,2710.18,2680.64,2793.86,2673.67,2839.85,2860.12,2850.44,2837.98,2734.93,2541.18,2797.86,2780.46,2698.45,2682.21,2799.38,2878.65,2649.69,2653.95
"836","PFLU_0904",488.895,481.829,507.026,502.068,495.704,478.216,498.059,514.87,519.364,482.003,483.002,452.6,479.976,483.708,495.201,468.202,480.192,508.27,506.861,490.786
"837","PFLU_0905",6151.54,8124.97,5705.87,7641.78,6509.43,4587.92,5993.56,8991.32,5876.14,8470.27,6083.85,9136.8,6367.29,6036.11,6270.67,6137.34,6185.74,5972.9,5614.84,8595.47
"838","PFLU_0906",1757.45,1727.97,1819.13,1739.08,1811.39,1735.72,1864.19,1818,1788.21,1695.49,1861.3,1761.48,1785.09,1748.05,1813.24,1716.61,1732.55,1860.69,1869.23,1814.27
"839","PFLU_0907",5122.69,5141.85,5349.76,5157.61,5120.36,4976.19,5098.16,5220.42,5259.46,5271.22,5318.86,4958.28,5144.81,5001.16,5320.78,5238.5,5157.82,5431.88,5338.87,5404.58
"840","PFLU_0908",734.508,689.843,686.458,708.084,680.002,667.311,682.906,693.179,679.333,729.49,706.414,676.157,721.382,701.535,734.09,705.872,723.992,682.625,728.281,678.266
"841","PFLU_0909",6657.61,6740.04,6776.77,6719.71,6667.68,6019.19,6957.75,6992.71,6844.18,7213.68,7109.18,7197,6934.52,6963.66,6855.88,6721,6609.36,6531.54,6811.51,7446.44
"842","PFLU_0910",4223,4320.09,4406.5,4472.05,4461.4,4115.86,4219.55,4383.52,4330.54,4152.59,4191.04,4055.25,4397.25,4465.64,4488.71,4128.63,4312.37,4204.83,4644.06,4506.01
"843","PFLU_0912",509.365,505.306,516.277,510.237,511.861,491.14,495.882,499.044,484.148,514.519,524.47,467.493,528.754,545.1,488.932,517.522,515.036,493.547,509.333,510.206
"844","PFLU_0913",5660.97,10828.7,5657.08,8593.51,5528.53,3223.63,5711.59,13307.4,5514.16,10497,5440.7,10005.6,5620.75,5264.63,5195.51,5051.91,5575.12,5319.97,5365.93,10187.8
"845","PFLU_0914",4078.72,4179.23,4092.08,4004.3,3912.49,3971.78,4077.63,4223.31,4185.15,4244.65,4049.68,3998.5,4080.27,4002.01,4010.68,4153.18,3923.51,3903.16,4076.54,4020.6
"846","PFLU_0915",652.847,699.139,692.053,666.843,680.666,639.921,694.008,669.869,696.522,670.314,693.362,621.465,646.416,666.499,674.6,648.761,676.5,660,685.909,689.901
"847","PFLU_0916",436.088,453.575,486.351,462.922,476.706,449.1,485.099,453.772,461.702,468.509,478.189,447.95,447.378,460.292,455.503,435.779,485.181,456.103,466.607,464.196
"848","PFLU_0917",582.72,591.659,590.157,580.217,565.063,560.403,576.536,577.025,571.425,610.477,579.581,564.703,560.446,595.278,611.004,565.959,587.634,566.207,579.077,581.198
"849","PFLU_0918",716.558,695.998,735.484,720.352,698.312,679.115,713.384,717.449,667.033,723.833,737.077,658.869,715.582,689.793,752.874,682.24,699.754,670.746,691.91,720.975
"850","PFLU_0919",535.503,548.548,574.18,525.733,538.493,519.716,560.416,559.428,537.678,564.306,557.198,519.937,531.957,535.295,559.94,544.793,550.495,523.507,554.68,553.233
"851","PFLU_0920",545.769,554.099,540.248,547.126,546.011,502.437,549.019,514.492,565.281,564.606,582.824,552.062,562.161,562.725,574.206,553.003,549.9,550.397,557.21,544.306
"852","PFLU_0921",665.311,631.333,696.955,631.518,675.88,635.963,677.87,680.47,675.121,671.007,677.244,613.499,648.808,651.623,701.309,665.372,672.025,660.696,665.191,632.569
"853","PFLU_0922",455.457,478.229,481.447,477.461,488.776,444.927,480.551,466.55,476.452,486.272,511.586,456.452,473.398,470.078,473.913,452.135,486.753,485.937,461.19,474.23
"854","PFLU_0923",459.149,451.986,479.733,468.511,473.488,465.734,451.958,459.348,461.163,477.281,473.205,420.904,475.033,459.795,461.493,464.974,466.623,470.065,469.37,491.006
"855","PFLU_0924",476.262,498.807,470.87,507.636,500.523,481.671,516.358,519.523,508.913,505.705,506.739,460.069,477.373,461.1,485.26,497.914,495.864,472.779,491.007,520.959
"856","PFLU_0925",459.308,433.346,457.741,451.928,442.135,430.255,455.55,433.139,423.079,436.872,455.999,424.192,469.363,428.781,454.948,452.132,460.375,460.318,436.049,453.017
"857","PFLU_0926",729.183,702.264,704.999,678.78,735.493,667.503,707.498,693.489,710.084,718.075,682.244,682.452,678.822,708.1,697.885,682.337,693.661,676.782,679.597,715.134
"858","PFLU_0927",500.802,498.873,464.319,490.89,480.569,477.255,504.346,479.823,489.981,479.614,484.989,441.532,476.631,503.48,475.685,457.945,496.09,475.22,477.357,476.028
"859","PFLU_0928",665.949,602.891,651.231,671.804,661.082,593.168,647.911,630.678,625.039,676.333,662.369,653.086,685.165,647.31,640.373,626.111,662.4,621.55,615.391,629.078
"860","PFLU_0929",685.955,672.006,710.55,678.483,716.178,707.481,730.839,687.105,727.492,717.12,694.242,664.5,715.062,707.179,715.634,699.691,717.652,670.759,685.809,720.345
"861","PFLU_0930",654.916,666.973,717.76,666.883,670.681,670.743,693.394,654.888,649.155,671.007,672.075,618.446,674.761,666.895,675.335,655.214,645.978,630.202,670.388,658.494
"862","PFLU_0931",615.737,614.543,619.984,594.613,608.112,566.06,620.779,594.441,626.895,638.601,596.819,559.831,603.094,595.416,611.495,559.554,609.279,590.496,596.05,598.503
"863","PFLU_0932",735.362,684.102,704.999,696.8,735.493,655.689,701.345,711.739,734.782,699.663,725.268,676.569,728.191,695.996,728.765,694.414,724.628,688.868,704.31,702.804
"864","PFLU_0933",697.895,683.697,704.377,660.993,757.691,684.231,718.554,675.264,709.252,693.116,688.214,658.724,714.809,701.041,673.652,693.617,687.508,694.097,721.602,684.333
"865","PFLU_0934",45344.3,393.205,47411,373.347,45374.9,1381.46,45135.4,395.263,47344.8,381.319,45098.9,365.41,45271.2,46439.6,43264.3,46330.8,45450.2,46333.6,47406.7,400.552
"866","PFLU_0935",4710.48,12790.8,4310.67,11083.6,4740.05,1785.13,4752.76,9368.19,4629.27,9382.37,4741.38,7765.04,4445.67,4483.81,4659.18,4287.61,4665.86,4589.04,4731.11,7894.29
"867","PFLU_0936",506.201,472.317,465.454,458.558,474.833,459.874,456.648,460.481,471.372,474.928,482.488,473.951,488.301,462.288,490.154,452.193,459.807,454.861,474.551,461.389
"868","PFLU_0937",592.105,557.515,569.591,553.293,572.821,537.965,566.762,579.525,585,539.377,563.028,538.629,561.992,570.407,559.287,562.733,554.331,553.419,572.526,574.316
"869","PFLU_0938",893.808,876.163,884.891,869.113,893.697,826.025,870.171,850.839,913.222,888.189,869.277,870.494,892.73,884.98,883.298,844.193,935.581,903.417,903.405,931.675
"870","PFLU_0939",556.866,533.742,565.944,552.618,551.214,549.161,569.013,553.83,562.17,544.041,539.211,549.455,553.093,557.001,588.98,555.714,540.424,535.758,550.923,555.377
"871","PFLU_0940",2552.27,2514.03,2386.51,2360.6,2506.51,2567.23,2588.99,2522.67,2469.94,2547.94,2496.6,2403.6,2467.13,2453.58,2552.23,2533.39,2599.7,2414.99,2419.94,2423.57
"872","PFLU_0941",472.081,451.369,485.971,449.349,513.66,468.303,482.255,471.297,444.034,501.327,473.637,472.59,482.339,474.571,462.231,469.432,484.21,443.967,474.82,506.43
"873","PFLU_0942",501.907,506.312,481.701,469.58,500.48,482.955,469.237,473.866,499.639,483.021,504.256,470.974,484.202,496.631,508.448,472.277,508.165,492.281,483.235,502.195
"874","PFLU_0943",473.717,497.937,499.576,499.569,510.708,461.547,484.354,502.291,509.86,490.244,496.726,485.554,509.654,498.204,513.866,480.898,509.777,482.815,479.203,523.667
"875","PFLU_0944",528.528,532.004,548.491,501.605,516.424,486.285,563.009,512.829,562.494,500.132,528.133,526.319,525.262,549.158,518.394,504.442,539.645,502.19,535.898,532.016
"876","PFLU_0945",493.447,501.472,506.739,499.546,514.355,480.597,476.259,483.726,513.504,486.059,490.783,465.825,503.929,479.682,465.081,502.405,494.586,502.535,493.423,505.174
"877","PFLU_0946",513.407,519.211,505.126,513.268,511.552,518.984,517.383,519.778,510.726,522.196,537.955,484.384,525.281,527.74,511.048,497.609,499.767,522.535,521.828,518.314
"878","PFLU_0947",538.744,515.234,541.454,511.359,516.436,529.306,568.728,512.914,535.659,524.843,505.931,495.858,547.938,537.533,540.984,546.084,522.402,543.813,553.738,542.279
"879","PFLU_0948",511.172,485.279,497.551,491.691,466.673,467.185,505.416,480.99,498.554,498.824,489.582,499.338,494.917,504.095,509.209,477.694,507.178,492.951,507.709,480.567
"880","PFLU_0949",549.792,555.443,555.843,554.077,561.675,511.6,547.305,555.382,572.463,551.566,564.188,548.007,543.162,527.131,555.332,534.442,548.138,526.107,555.56,559.925
"881","PFLU_0950",570.375,568.285,564.003,563.979,590.513,554.692,587.609,548.29,563.17,612.347,564.004,542.724,576.155,565.177,599.915,609.244,594.946,583.559,573.631,582.101
"882","PFLU_0951",509.924,483.334,506.027,489.586,510.184,483.498,523.783,501.793,519.5,498.083,486.966,488.948,503.058,487.554,507.648,482.453,496.846,522.304,526.148,526.749
"883","PFLU_0952",527.363,505.793,514.624,510.369,538.396,493.766,542.108,485.069,533.229,519.196,505.25,481.208,505.067,495.49,501.291,532.206,522.106,513.422,514.418,536.646
"884","PFLU_0953",552.91,547.505,546.937,561.477,562.467,552.237,553.504,541.089,552.338,582.822,549.929,540.862,536.58,578.089,586.782,561.577,529.269,549.649,543.538,585.518
"885","PFLU_0954",895.583,841.967,841.646,844.125,822.425,812.501,846.2,863.866,885.954,862.612,808.986,800.897,857.964,903.868,821.95,839.34,879.24,822.326,831.332,875.492
"886","PFLU_0955",544.98,536.598,578.349,535.469,572.326,520.905,596.469,536.338,562.46,541.022,521.08,507.071,580.246,530.864,538.688,570.833,561.319,541.614,544.93,573.556
"887","PFLU_0956",498.092,479.533,481.683,504.899,504.984,468.159,504.057,490.133,480.991,492.736,483.881,469.07,495.67,492.775,494.548,465.754,494.267,499.833,496.418,521.45
"888","PFLU_0957",504.468,514.553,483.522,482.747,533.518,494.999,504.082,503.969,501.984,479.783,499.837,472.584,511.355,512.942,525.316,478.01,503.71,504.386,491.017,508.808
"889","PFLU_0958",520.566,507.843,496.722,477.142,517.146,467.556,505.332,497.724,490.474,500.208,523.263,475.873,503.177,462.908,476.035,465.442,495.864,478.192,503.928,526.482
